,verbs,tense,postid
15004,written,VBN,97i925
15005,know,VBP,97i925
15006,stand,VBP,97i925
15007,thought,VBD,97i925
15008,disconnecting,VBG,97i925
15009,seen,VBN,97i925
15010,become,VBN,97i925
15011,happening,VBG,97i925
15012,felt,VBN,97i925
15013,trying,VBG,97i925
15014,undo,VB,97i925
15015,read,VBN,97i925
15016,wondering,VBG,97i925
15017,stood,VBN,97i925
15018,handle,VB,97i925
15019,prepare,VB,97i925
15020,talk,VBP,97i925
15021,lose,VB,97i925
15022,prepare,VB,97i925
15023,happens,VBZ,97i925
15024,learned,VBD,97mmun
15025,reflects,VBZ,97mmun
15026,having,VBG,97mmun
15027,leaned,VBD,97mmun
15028,written,VBN,97mmun
15029,know,VBP,97mmun
15030,stand,VBP,97mmun
15031,thought,VBD,97mmun
15032,disconnecting,VBG,97mmun
15033,seen,VBN,97mmun
15034,become,VBN,97mmun
15035,happening,VBG,97mmun
15036,felt,VBN,97mmun
15037,trying,VBG,97mmun
15038,undo,VB,97mmun
15039,read,VBN,97mmun
15040,wondering,VBG,97mmun
15041,stood,VBN,97mmun
15042,handle,VB,97mmun
15043,prepare,VB,97mmun
15044,talk,VBP,97mmun
15045,lose,VB,97mmun
15046,prepare,VB,97mmun
15047,happens,VBZ,97mmun
15048,learned,VBD,97ohb2
15049,reflects,VBZ,97ohb2
15050,having,VBG,97ohb2
15051,leaned,VBD,97ohb2
15052,written,VBN,97ohb2
15053,know,VBP,97ohb2
15054,stand,VBP,97ohb2
15055,thought,VBD,97ohb2
15056,disconnecting,VBG,97ohb2
15057,seen,VBN,97ohb2
15058,become,VBN,97ohb2
15059,happening,VBG,97ohb2
15060,felt,VBN,97ohb2
15061,trying,VBG,97ohb2
15062,undo,VB,97ohb2
15063,read,VBN,97ohb2
15064,wondering,VBG,97ohb2
15065,stood,VBN,97ohb2
15066,handle,VB,97ohb2
15067,prepare,VB,97ohb2
15068,talk,VBP,97ohb2
15069,lose,VB,97ohb2
15070,prepare,VB,97ohb2
15071,happens,VBZ,97ohb2
15072,learned,VBD,97s9w2
15073,reflects,VBZ,97s9w2
15074,having,VBG,97s9w2
15075,leaned,VBD,97s9w2
15076,written,VBN,97s9w2
15077,know,VBP,97s9w2
15078,stand,VBP,97s9w2
15079,thought,VBD,97s9w2
15080,disconnecting,VBG,97s9w2
15081,seen,VBN,97s9w2
15082,become,VBN,97s9w2
15083,happening,VBG,97s9w2
15084,felt,VBN,97s9w2
15085,trying,VBG,97s9w2
15086,undo,VB,97s9w2
15087,read,VBN,97s9w2
15088,wondering,VBG,97s9w2
15089,stood,VBN,97s9w2
15090,handle,VB,97s9w2
15091,prepare,VB,97s9w2
15092,talk,VBP,97s9w2
15093,lose,VB,97s9w2
15094,prepare,VB,97s9w2
15095,happens,VBZ,97s9w2
15096,learned,VBD,97tpb9
15097,reflects,VBZ,97tpb9
15098,having,VBG,97tpb9
15099,leaned,VBD,97tpb9
15100,written,VBN,97tpb9
15101,know,VBP,97tpb9
15102,stand,VBP,97tpb9
15103,thought,VBD,97tpb9
15104,disconnecting,VBG,97tpb9
15105,seen,VBN,97tpb9
15106,become,VBN,97tpb9
15107,happening,VBG,97tpb9
15108,felt,VBN,97tpb9
15109,trying,VBG,97tpb9
15110,undo,VB,97tpb9
15111,read,VBN,97tpb9
15112,wondering,VBG,97tpb9
15113,stood,VBN,97tpb9
15114,handle,VB,97tpb9
15115,prepare,VB,97tpb9
15116,talk,VBP,97tpb9
15117,lose,VB,97tpb9
15118,prepare,VB,97tpb9
15119,happens,VBZ,97tpb9
15120,learned,VBD,97x4xs
15121,reflects,VBZ,97x4xs
15122,having,VBG,97x4xs
15123,leaned,VBD,97x4xs
15124,written,VBN,97x4xs
15125,know,VBP,97x4xs
15126,stand,VBP,97x4xs
15127,thought,VBD,97x4xs
15128,disconnecting,VBG,97x4xs
15129,seen,VBN,97x4xs
15130,become,VBN,97x4xs
15131,happening,VBG,97x4xs
15132,felt,VBN,97x4xs
15133,trying,VBG,97x4xs
15134,undo,VB,97x4xs
15135,read,VBN,97x4xs
15136,wondering,VBG,97x4xs
15137,stood,VBN,97x4xs
15138,handle,VB,97x4xs
15139,prepare,VB,97x4xs
15140,talk,VBP,97x4xs
15141,lose,VB,97x4xs
15142,prepare,VB,97x4xs
15143,happens,VBZ,97x4xs
15144,learned,VBD,982ao6
15145,reflects,VBZ,982ao6
15146,having,VBG,982ao6
15147,leaned,VBD,982ao6
15148,written,VBN,982ao6
15149,know,VBP,982ao6
15150,stand,VBP,982ao6
15151,thought,VBD,982ao6
15152,disconnecting,VBG,982ao6
15153,seen,VBN,982ao6
15154,become,VBN,982ao6
15155,happening,VBG,982ao6
15156,felt,VBN,982ao6
15157,trying,VBG,982ao6
15158,undo,VB,982ao6
15159,read,VBN,982ao6
15160,wondering,VBG,982ao6
15161,stood,VBN,982ao6
15162,handle,VB,982ao6
15163,prepare,VB,982ao6
15164,talk,VBP,982ao6
15165,lose,VB,982ao6
15166,prepare,VB,982ao6
15167,happens,VBZ,982ao6
15168,learned,VBD,98667v
15169,reflects,VBZ,98667v
15170,having,VBG,98667v
15171,leaned,VBD,98667v
15172,written,VBN,98667v
15173,know,VBP,98667v
15174,stand,VBP,98667v
15175,thought,VBD,98667v
15176,disconnecting,VBG,98667v
15177,seen,VBN,98667v
15178,become,VBN,98667v
15179,happening,VBG,98667v
15180,felt,VBN,98667v
15181,trying,VBG,98667v
15182,undo,VB,98667v
15183,read,VBN,98667v
15184,wondering,VBG,98667v
15185,stood,VBN,98667v
15186,handle,VB,98667v
15187,prepare,VB,98667v
15188,talk,VBP,98667v
15189,lose,VB,98667v
15190,prepare,VB,98667v
15191,happens,VBZ,98667v
15192,learned,VBD,987n48
15193,reflects,VBZ,987n48
15194,having,VBG,987n48
15195,leaned,VBD,987n48
15196,written,VBN,987n48
15197,know,VBP,987n48
15198,stand,VBP,987n48
15199,thought,VBD,987n48
15200,disconnecting,VBG,987n48
15201,seen,VBN,987n48
15202,become,VBN,987n48
15203,happening,VBG,987n48
15204,felt,VBN,987n48
15205,trying,VBG,987n48
15206,undo,VB,987n48
15207,read,VBN,987n48
15208,wondering,VBG,987n48
15209,stood,VBN,987n48
15210,handle,VB,987n48
15211,prepare,VB,987n48
15212,talk,VBP,987n48
15213,lose,VB,987n48
15214,prepare,VB,987n48
15215,happens,VBZ,987n48
15216,learned,VBD,988amz
15217,reflects,VBZ,988amz
15218,having,VBG,988amz
15219,leaned,VBD,988amz
15220,written,VBN,988amz
15221,know,VBP,988amz
15222,stand,VBP,988amz
15223,thought,VBD,988amz
15224,disconnecting,VBG,988amz
15225,seen,VBN,988amz
15226,become,VBN,988amz
15227,happening,VBG,988amz
15228,felt,VBN,988amz
15229,trying,VBG,988amz
15230,undo,VB,988amz
15231,read,VBN,988amz
15232,wondering,VBG,988amz
15233,stood,VBN,988amz
15234,handle,VB,988amz
15235,prepare,VB,988amz
15236,talk,VBP,988amz
15237,lose,VB,988amz
15238,prepare,VB,988amz
15239,happens,VBZ,988amz
15240,learned,VBD,98oien
15241,reflects,VBZ,98oien
15242,having,VBG,98oien
15243,leaned,VBD,98oien
15244,written,VBN,98oien
15245,know,VBP,98oien
15246,stand,VBP,98oien
15247,thought,VBD,98oien
15248,disconnecting,VBG,98oien
15249,seen,VBN,98oien
15250,become,VBN,98oien
15251,happening,VBG,98oien
15252,felt,VBN,98oien
15253,trying,VBG,98oien
15254,undo,VB,98oien
15255,read,VBN,98oien
15256,wondering,VBG,98oien
15257,stood,VBN,98oien
15258,handle,VB,98oien
15259,prepare,VB,98oien
15260,talk,VBP,98oien
15261,lose,VB,98oien
15262,prepare,VB,98oien
15263,happens,VBZ,98oien
15264,learned,VBD,98okjm
15265,reflects,VBZ,98okjm
15266,having,VBG,98okjm
15267,leaned,VBD,98okjm
15268,written,VBN,98okjm
15269,know,VBP,98okjm
15270,stand,VBP,98okjm
15271,thought,VBD,98okjm
15272,disconnecting,VBG,98okjm
15273,seen,VBN,98okjm
15274,become,VBN,98okjm
15275,happening,VBG,98okjm
15276,felt,VBN,98okjm
15277,trying,VBG,98okjm
15278,undo,VB,98okjm
15279,read,VBN,98okjm
15280,wondering,VBG,98okjm
15281,stood,VBN,98okjm
15282,handle,VB,98okjm
15283,prepare,VB,98okjm
15284,talk,VBP,98okjm
15285,lose,VB,98okjm
15286,prepare,VB,98okjm
15287,happens,VBZ,98okjm
15288,learned,VBD,98pbsz
15289,reflects,VBZ,98pbsz
15290,having,VBG,98pbsz
15291,leaned,VBD,98pbsz
15292,written,VBN,98pbsz
15293,know,VBP,98pbsz
15294,stand,VBP,98pbsz
15295,thought,VBD,98pbsz
15296,disconnecting,VBG,98pbsz
15297,seen,VBN,98pbsz
15298,become,VBN,98pbsz
15299,happening,VBG,98pbsz
15300,felt,VBN,98pbsz
15301,trying,VBG,98pbsz
15302,undo,VB,98pbsz
15303,read,VBN,98pbsz
15304,wondering,VBG,98pbsz
15305,stood,VBN,98pbsz
15306,handle,VB,98pbsz
15307,prepare,VB,98pbsz
15308,talk,VBP,98pbsz
15309,lose,VB,98pbsz
15310,prepare,VB,98pbsz
15311,happens,VBZ,98pbsz
15312,learned,VBD,98v7t2
15313,reflects,VBZ,98v7t2
15314,having,VBG,98v7t2
15315,leaned,VBD,98v7t2
15316,written,VBN,98v7t2
15317,know,VBP,98v7t2
15318,stand,VBP,98v7t2
15319,thought,VBD,98v7t2
15320,disconnecting,VBG,98v7t2
15321,seen,VBN,98v7t2
15322,become,VBN,98v7t2
15323,happening,VBG,98v7t2
15324,felt,VBN,98v7t2
15325,trying,VBG,98v7t2
15326,undo,VB,98v7t2
15327,read,VBN,98v7t2
15328,wondering,VBG,98v7t2
15329,stood,VBN,98v7t2
15330,handle,VB,98v7t2
15331,prepare,VB,98v7t2
15332,talk,VBP,98v7t2
15333,lose,VB,98v7t2
15334,prepare,VB,98v7t2
15335,happens,VBZ,98v7t2
15336,learned,VBD,9998z9
15337,reflects,VBZ,9998z9
15338,having,VBG,9998z9
15339,leaned,VBD,9998z9
15340,written,VBN,9998z9
15341,know,VBP,9998z9
15342,stand,VBP,9998z9
15343,thought,VBD,9998z9
15344,disconnecting,VBG,9998z9
15345,seen,VBN,9998z9
15346,become,VBN,9998z9
15347,happening,VBG,9998z9
15348,felt,VBN,9998z9
15349,trying,VBG,9998z9
15350,undo,VB,9998z9
15351,read,VBN,9998z9
15352,wondering,VBG,9998z9
15353,stood,VBN,9998z9
15354,handle,VB,9998z9
15355,prepare,VB,9998z9
15356,talk,VBP,9998z9
15357,lose,VB,9998z9
15358,prepare,VB,9998z9
15359,happens,VBZ,9998z9
15360,learned,VBD,99r8wk
15361,reflects,VBZ,99r8wk
15362,having,VBG,99r8wk
15363,leaned,VBD,99r8wk
15364,written,VBN,99r8wk
15365,know,VBP,99r8wk
15366,stand,VBP,99r8wk
15367,thought,VBD,99r8wk
15368,disconnecting,VBG,99r8wk
15369,seen,VBN,99r8wk
15370,become,VBN,99r8wk
15371,happening,VBG,99r8wk
15372,felt,VBN,99r8wk
15373,trying,VBG,99r8wk
15374,undo,VB,99r8wk
15375,read,VBN,99r8wk
15376,wondering,VBG,99r8wk
15377,stood,VBN,99r8wk
15378,handle,VB,99r8wk
15379,prepare,VB,99r8wk
15380,talk,VBP,99r8wk
15381,lose,VB,99r8wk
15382,prepare,VB,99r8wk
15383,happens,VBZ,99r8wk
15384,learned,VBD,99xcpi
15385,reflects,VBZ,99xcpi
15386,having,VBG,99xcpi
15387,leaned,VBD,99xcpi
15388,written,VBN,99xcpi
15389,know,VBP,99xcpi
15390,stand,VBP,99xcpi
15391,thought,VBD,99xcpi
15392,disconnecting,VBG,99xcpi
15393,seen,VBN,99xcpi
15394,become,VBN,99xcpi
15395,happening,VBG,99xcpi
15396,felt,VBN,99xcpi
15397,trying,VBG,99xcpi
15398,undo,VB,99xcpi
15399,read,VBN,99xcpi
15400,wondering,VBG,99xcpi
15401,stood,VBN,99xcpi
15402,handle,VB,99xcpi
15403,prepare,VB,99xcpi
15404,talk,VBP,99xcpi
15405,lose,VB,99xcpi
15406,prepare,VB,99xcpi
15407,happens,VBZ,99xcpi
15408,learned,VBD,99yvun
15409,reflects,VBZ,99yvun
15410,having,VBG,99yvun
15411,leaned,VBD,99yvun
15412,written,VBN,99yvun
15413,know,VBP,99yvun
15414,stand,VBP,99yvun
15415,thought,VBD,99yvun
15416,disconnecting,VBG,99yvun
15417,seen,VBN,99yvun
15418,become,VBN,99yvun
15419,happening,VBG,99yvun
15420,felt,VBN,99yvun
15421,trying,VBG,99yvun
15422,undo,VB,99yvun
15423,read,VBN,99yvun
15424,wondering,VBG,99yvun
15425,stood,VBN,99yvun
15426,handle,VB,99yvun
15427,prepare,VB,99yvun
15428,talk,VBP,99yvun
15429,lose,VB,99yvun
15430,prepare,VB,99yvun
15431,happens,VBZ,99yvun
15432,learned,VBD,9a7j9u
15433,reflects,VBZ,9a7j9u
15434,having,VBG,9a7j9u
15435,leaned,VBD,9a7j9u
15436,written,VBN,9a7j9u
15437,know,VBP,9a7j9u
15438,stand,VBP,9a7j9u
15439,thought,VBD,9a7j9u
15440,disconnecting,VBG,9a7j9u
15441,seen,VBN,9a7j9u
15442,become,VBN,9a7j9u
15443,happening,VBG,9a7j9u
15444,felt,VBN,9a7j9u
15445,trying,VBG,9a7j9u
15446,undo,VB,9a7j9u
15447,read,VBN,9a7j9u
15448,wondering,VBG,9a7j9u
15449,stood,VBN,9a7j9u
15450,handle,VB,9a7j9u
15451,prepare,VB,9a7j9u
15452,talk,VBP,9a7j9u
15453,lose,VB,9a7j9u
15454,prepare,VB,9a7j9u
15455,happens,VBZ,9a7j9u
15456,learned,VBD,9a9zo2
15457,reflects,VBZ,9a9zo2
15458,having,VBG,9a9zo2
15459,leaned,VBD,9a9zo2
15460,written,VBN,9a9zo2
15461,know,VBP,9a9zo2
15462,stand,VBP,9a9zo2
15463,thought,VBD,9a9zo2
15464,disconnecting,VBG,9a9zo2
15465,seen,VBN,9a9zo2
15466,become,VBN,9a9zo2
15467,happening,VBG,9a9zo2
15468,felt,VBN,9a9zo2
15469,trying,VBG,9a9zo2
15470,undo,VB,9a9zo2
15471,read,VBN,9a9zo2
15472,wondering,VBG,9a9zo2
15473,stood,VBN,9a9zo2
15474,handle,VB,9a9zo2
15475,prepare,VB,9a9zo2
15476,talk,VBP,9a9zo2
15477,lose,VB,9a9zo2
15478,prepare,VB,9a9zo2
15479,happens,VBZ,9a9zo2
15480,learned,VBD,9al2au
15481,reflects,VBZ,9al2au
15482,having,VBG,9al2au
15483,leaned,VBD,9al2au
15484,written,VBN,9al2au
15485,know,VBP,9al2au
15486,stand,VBP,9al2au
15487,thought,VBD,9al2au
15488,disconnecting,VBG,9al2au
15489,seen,VBN,9al2au
15490,become,VBN,9al2au
15491,happening,VBG,9al2au
15492,felt,VBN,9al2au
15493,trying,VBG,9al2au
15494,undo,VB,9al2au
15495,read,VBN,9al2au
15496,wondering,VBG,9al2au
15497,stood,VBN,9al2au
15498,handle,VB,9al2au
15499,prepare,VB,9al2au
15500,talk,VBP,9al2au
15501,lose,VB,9al2au
15502,prepare,VB,9al2au
15503,happens,VBZ,9al2au
15504,learned,VBD,9attky
15505,reflects,VBZ,9attky
15506,having,VBG,9attky
15507,leaned,VBD,9attky
15508,written,VBN,9attky
15509,know,VBP,9attky
15510,stand,VBP,9attky
15511,thought,VBD,9attky
15512,disconnecting,VBG,9attky
15513,seen,VBN,9attky
15514,become,VBN,9attky
15515,happening,VBG,9attky
15516,felt,VBN,9attky
15517,trying,VBG,9attky
15518,undo,VB,9attky
15519,read,VBN,9attky
15520,wondering,VBG,9attky
15521,stood,VBN,9attky
15522,handle,VB,9attky
15523,prepare,VB,9attky
15524,talk,VBP,9attky
15525,lose,VB,9attky
15526,prepare,VB,9attky
15527,happens,VBZ,9attky
15528,learned,VBD,9avg9x
15529,reflects,VBZ,9avg9x
15530,having,VBG,9avg9x
15531,leaned,VBD,9avg9x
15532,written,VBN,9avg9x
15533,know,VBP,9avg9x
15534,stand,VBP,9avg9x
15535,thought,VBD,9avg9x
15536,disconnecting,VBG,9avg9x
15537,seen,VBN,9avg9x
15538,become,VBN,9avg9x
15539,happening,VBG,9avg9x
15540,felt,VBN,9avg9x
15541,trying,VBG,9avg9x
15542,undo,VB,9avg9x
15543,read,VBN,9avg9x
15544,wondering,VBG,9avg9x
15545,stood,VBN,9avg9x
15546,handle,VB,9avg9x
15547,prepare,VB,9avg9x
15548,talk,VBP,9avg9x
15549,lose,VB,9avg9x
15550,prepare,VB,9avg9x
15551,happens,VBZ,9avg9x
15552,learned,VBD,9azk2h
15553,reflects,VBZ,9azk2h
15554,having,VBG,9azk2h
15555,leaned,VBD,9azk2h
15556,written,VBN,9azk2h
15557,know,VBP,9azk2h
15558,stand,VBP,9azk2h
15559,thought,VBD,9azk2h
15560,disconnecting,VBG,9azk2h
15561,seen,VBN,9azk2h
15562,become,VBN,9azk2h
15563,happening,VBG,9azk2h
15564,felt,VBN,9azk2h
15565,trying,VBG,9azk2h
15566,undo,VB,9azk2h
15567,read,VBN,9azk2h
15568,wondering,VBG,9azk2h
15569,stood,VBN,9azk2h
15570,handle,VB,9azk2h
15571,prepare,VB,9azk2h
15572,talk,VBP,9azk2h
15573,lose,VB,9azk2h
15574,prepare,VB,9azk2h
15575,happens,VBZ,9azk2h
15576,learned,VBD,9be0b3
15577,reflects,VBZ,9be0b3
15578,having,VBG,9be0b3
15579,leaned,VBD,9be0b3
15580,written,VBN,9be0b3
15581,know,VBP,9be0b3
15582,stand,VBP,9be0b3
15583,thought,VBD,9be0b3
15584,disconnecting,VBG,9be0b3
15585,seen,VBN,9be0b3
15586,become,VBN,9be0b3
15587,happening,VBG,9be0b3
15588,felt,VBN,9be0b3
15589,trying,VBG,9be0b3
15590,undo,VB,9be0b3
15591,read,VBN,9be0b3
15592,wondering,VBG,9be0b3
15593,stood,VBN,9be0b3
15594,handle,VB,9be0b3
15595,prepare,VB,9be0b3
15596,talk,VBP,9be0b3
15597,lose,VB,9be0b3
15598,prepare,VB,9be0b3
15599,happens,VBZ,9be0b3
15600,learned,VBD,9bq6zj
15601,reflects,VBZ,9bq6zj
15602,having,VBG,9bq6zj
15603,leaned,VBD,9bq6zj
15604,written,VBN,9bq6zj
15605,know,VBP,9bq6zj
15606,stand,VBP,9bq6zj
15607,thought,VBD,9bq6zj
15608,disconnecting,VBG,9bq6zj
15609,seen,VBN,9bq6zj
15610,become,VBN,9bq6zj
15611,happening,VBG,9bq6zj
15612,felt,VBN,9bq6zj
15613,trying,VBG,9bq6zj
15614,undo,VB,9bq6zj
15615,read,VBN,9bq6zj
15616,wondering,VBG,9bq6zj
15617,stood,VBN,9bq6zj
15618,handle,VB,9bq6zj
15619,prepare,VB,9bq6zj
15620,talk,VBP,9bq6zj
15621,lose,VB,9bq6zj
15622,prepare,VB,9bq6zj
15623,happens,VBZ,9bq6zj
15624,learned,VBD,9bywro
15625,reflects,VBZ,9bywro
15626,having,VBG,9bywro
15627,leaned,VBD,9bywro
15628,written,VBN,9bywro
15629,know,VBP,9bywro
15630,stand,VBP,9bywro
15631,thought,VBD,9bywro
15632,disconnecting,VBG,9bywro
15633,seen,VBN,9bywro
15634,become,VBN,9bywro
15635,happening,VBG,9bywro
15636,felt,VBN,9bywro
15637,trying,VBG,9bywro
15638,undo,VB,9bywro
15639,read,VBN,9bywro
15640,wondering,VBG,9bywro
15641,stood,VBN,9bywro
15642,handle,VB,9bywro
15643,prepare,VB,9bywro
15644,talk,VBP,9bywro
15645,lose,VB,9bywro
15646,prepare,VB,9bywro
15647,happens,VBZ,9bywro
15648,learned,VBD,9cah28
15649,reflects,VBZ,9cah28
15650,having,VBG,9cah28
15651,leaned,VBD,9cah28
15652,written,VBN,9cah28
15653,know,VBP,9cah28
15654,stand,VBP,9cah28
15655,thought,VBD,9cah28
15656,disconnecting,VBG,9cah28
15657,seen,VBN,9cah28
15658,become,VBN,9cah28
15659,happening,VBG,9cah28
15660,felt,VBN,9cah28
15661,trying,VBG,9cah28
15662,undo,VB,9cah28
15663,read,VBN,9cah28
15664,wondering,VBG,9cah28
15665,stood,VBN,9cah28
15666,handle,VB,9cah28
15667,prepare,VB,9cah28
15668,talk,VBP,9cah28
15669,lose,VB,9cah28
15670,prepare,VB,9cah28
15671,happens,VBZ,9cah28
15672,learned,VBD,9cbb37
15673,reflects,VBZ,9cbb37
15674,having,VBG,9cbb37
15675,leaned,VBD,9cbb37
15676,written,VBN,9cbb37
15677,know,VBP,9cbb37
15678,stand,VBP,9cbb37
15679,thought,VBD,9cbb37
15680,disconnecting,VBG,9cbb37
15681,seen,VBN,9cbb37
15682,become,VBN,9cbb37
15683,happening,VBG,9cbb37
15684,felt,VBN,9cbb37
15685,trying,VBG,9cbb37
15686,undo,VB,9cbb37
15687,read,VBN,9cbb37
15688,wondering,VBG,9cbb37
15689,stood,VBN,9cbb37
15690,handle,VB,9cbb37
15691,prepare,VB,9cbb37
15692,talk,VBP,9cbb37
15693,lose,VB,9cbb37
15694,prepare,VB,9cbb37
15695,happens,VBZ,9cbb37
15696,learned,VBD,9cc3pd
15697,reflects,VBZ,9cc3pd
15698,having,VBG,9cc3pd
15699,leaned,VBD,9cc3pd
15700,written,VBN,9cc3pd
15701,know,VBP,9cc3pd
15702,stand,VBP,9cc3pd
15703,thought,VBD,9cc3pd
15704,disconnecting,VBG,9cc3pd
15705,seen,VBN,9cc3pd
15706,become,VBN,9cc3pd
15707,happening,VBG,9cc3pd
15708,felt,VBN,9cc3pd
15709,trying,VBG,9cc3pd
15710,undo,VB,9cc3pd
15711,read,VBN,9cc3pd
15712,wondering,VBG,9cc3pd
15713,stood,VBN,9cc3pd
15714,handle,VB,9cc3pd
15715,prepare,VB,9cc3pd
15716,talk,VBP,9cc3pd
15717,lose,VB,9cc3pd
15718,prepare,VB,9cc3pd
15719,happens,VBZ,9cc3pd
15720,learned,VBD,9cdkrx
15721,reflects,VBZ,9cdkrx
15722,having,VBG,9cdkrx
15723,leaned,VBD,9cdkrx
15724,written,VBN,9cdkrx
15725,know,VBP,9cdkrx
15726,stand,VBP,9cdkrx
15727,thought,VBD,9cdkrx
15728,disconnecting,VBG,9cdkrx
15729,seen,VBN,9cdkrx
15730,become,VBN,9cdkrx
15731,happening,VBG,9cdkrx
15732,felt,VBN,9cdkrx
15733,trying,VBG,9cdkrx
15734,undo,VB,9cdkrx
15735,read,VBN,9cdkrx
15736,wondering,VBG,9cdkrx
15737,stood,VBN,9cdkrx
15738,handle,VB,9cdkrx
15739,prepare,VB,9cdkrx
15740,talk,VBP,9cdkrx
15741,lose,VB,9cdkrx
15742,prepare,VB,9cdkrx
15743,happens,VBZ,9cdkrx
15744,learned,VBD,9ch1vl
15745,reflects,VBZ,9ch1vl
15746,having,VBG,9ch1vl
15747,leaned,VBD,9ch1vl
15748,written,VBN,9ch1vl
15749,know,VBP,9ch1vl
15750,stand,VBP,9ch1vl
15751,thought,VBD,9ch1vl
15752,disconnecting,VBG,9ch1vl
15753,seen,VBN,9ch1vl
15754,become,VBN,9ch1vl
15755,happening,VBG,9ch1vl
15756,felt,VBN,9ch1vl
15757,trying,VBG,9ch1vl
15758,undo,VB,9ch1vl
15759,read,VBN,9ch1vl
15760,wondering,VBG,9ch1vl
15761,stood,VBN,9ch1vl
15762,handle,VB,9ch1vl
15763,prepare,VB,9ch1vl
15764,talk,VBP,9ch1vl
15765,lose,VB,9ch1vl
15766,prepare,VB,9ch1vl
15767,happens,VBZ,9ch1vl
15768,learned,VBD,9cpv2z
15769,reflects,VBZ,9cpv2z
15770,having,VBG,9cpv2z
15771,leaned,VBD,9cpv2z
15772,written,VBN,9cpv2z
15773,know,VBP,9cpv2z
15774,stand,VBP,9cpv2z
15775,thought,VBD,9cpv2z
15776,disconnecting,VBG,9cpv2z
15777,seen,VBN,9cpv2z
15778,become,VBN,9cpv2z
15779,happening,VBG,9cpv2z
15780,felt,VBN,9cpv2z
15781,trying,VBG,9cpv2z
15782,undo,VB,9cpv2z
15783,read,VBN,9cpv2z
15784,wondering,VBG,9cpv2z
15785,stood,VBN,9cpv2z
15786,handle,VB,9cpv2z
15787,prepare,VB,9cpv2z
15788,talk,VBP,9cpv2z
15789,lose,VB,9cpv2z
15790,prepare,VB,9cpv2z
15791,happens,VBZ,9cpv2z
15792,learned,VBD,9cwi45
15793,reflects,VBZ,9cwi45
15794,having,VBG,9cwi45
15795,leaned,VBD,9cwi45
15796,written,VBN,9cwi45
15797,know,VBP,9cwi45
15798,stand,VBP,9cwi45
15799,thought,VBD,9cwi45
15800,disconnecting,VBG,9cwi45
15801,seen,VBN,9cwi45
15802,become,VBN,9cwi45
15803,happening,VBG,9cwi45
15804,felt,VBN,9cwi45
15805,trying,VBG,9cwi45
15806,undo,VB,9cwi45
15807,read,VBN,9cwi45
15808,wondering,VBG,9cwi45
15809,stood,VBN,9cwi45
15810,handle,VB,9cwi45
15811,prepare,VB,9cwi45
15812,talk,VBP,9cwi45
15813,lose,VB,9cwi45
15814,prepare,VB,9cwi45
15815,happens,VBZ,9cwi45
15816,learned,VBD,9d6iw6
15817,reflects,VBZ,9d6iw6
15818,having,VBG,9d6iw6
15819,leaned,VBD,9d6iw6
15820,written,VBN,9d6iw6
15821,know,VBP,9d6iw6
15822,stand,VBP,9d6iw6
15823,thought,VBD,9d6iw6
15824,disconnecting,VBG,9d6iw6
15825,seen,VBN,9d6iw6
15826,become,VBN,9d6iw6
15827,happening,VBG,9d6iw6
15828,felt,VBN,9d6iw6
15829,trying,VBG,9d6iw6
15830,undo,VB,9d6iw6
15831,read,VBN,9d6iw6
15832,wondering,VBG,9d6iw6
15833,stood,VBN,9d6iw6
15834,handle,VB,9d6iw6
15835,prepare,VB,9d6iw6
15836,talk,VBP,9d6iw6
15837,lose,VB,9d6iw6
15838,prepare,VB,9d6iw6
15839,happens,VBZ,9d6iw6
15840,learned,VBD,9erj44
15841,reflects,VBZ,9erj44
15842,having,VBG,9erj44
15843,leaned,VBD,9erj44
15844,written,VBN,9erj44
15845,know,VBP,9erj44
15846,stand,VBP,9erj44
15847,thought,VBD,9erj44
15848,disconnecting,VBG,9erj44
15849,seen,VBN,9erj44
15850,become,VBN,9erj44
15851,happening,VBG,9erj44
15852,felt,VBN,9erj44
15853,trying,VBG,9erj44
15854,undo,VB,9erj44
15855,read,VBN,9erj44
15856,wondering,VBG,9erj44
15857,stood,VBN,9erj44
15858,handle,VB,9erj44
15859,prepare,VB,9erj44
15860,talk,VBP,9erj44
15861,lose,VB,9erj44
15862,prepare,VB,9erj44
15863,happens,VBZ,9erj44
15864,learned,VBD,9f82mj
15865,reflects,VBZ,9f82mj
15866,having,VBG,9f82mj
15867,leaned,VBD,9f82mj
15868,written,VBN,9f82mj
15869,know,VBP,9f82mj
15870,stand,VBP,9f82mj
15871,thought,VBD,9f82mj
15872,disconnecting,VBG,9f82mj
15873,seen,VBN,9f82mj
15874,become,VBN,9f82mj
15875,happening,VBG,9f82mj
15876,felt,VBN,9f82mj
15877,trying,VBG,9f82mj
15878,undo,VB,9f82mj
15879,read,VBN,9f82mj
15880,wondering,VBG,9f82mj
15881,stood,VBN,9f82mj
15882,handle,VB,9f82mj
15883,prepare,VB,9f82mj
15884,talk,VBP,9f82mj
15885,lose,VB,9f82mj
15886,prepare,VB,9f82mj
15887,happens,VBZ,9f82mj
15888,learned,VBD,9fcs0t
15889,reflects,VBZ,9fcs0t
15890,having,VBG,9fcs0t
15891,leaned,VBD,9fcs0t
15892,written,VBN,9fcs0t
15893,know,VBP,9fcs0t
15894,stand,VBP,9fcs0t
15895,thought,VBD,9fcs0t
