,verbs,tense,postid
50557,prepare,VB,982ao6
50558,happens,VBZ,982ao6
50559,happens,VBZ,982ao6
50560,learned,VBD,98667v
50561,learned,VBD,98667v
50562,reflects,VBZ,98667v
50563,reflects,VBZ,98667v
50564,having,VBG,98667v
50565,having,VBG,98667v
50566,leaned,VBD,98667v
50567,leaned,VBD,98667v
50568,left,VBN,98667v
50569,steeped,VBN,98667v
50570,written,VBN,98667v
50571,written,VBN,98667v
50572,know,VBP,98667v
50573,know,VBP,98667v
50574,stand,VBP,98667v
50575,stand,VBP,98667v
50576,loose,VB,98667v
50577,would,MD,98667v
50578,thought,VBD,98667v
50579,thought,VBD,98667v
50580,including,VBG,98667v
50581,disconnecting,VBG,98667v
50582,disconnecting,VBG,98667v
50583,trying,VBG,98667v
50584,think,VB,98667v
50585,evolve,VB,98667v
50586,reflect,VB,98667v
50587,seen,VBN,98667v
50588,seen,VBN,98667v
50589,become,VBN,98667v
50590,become,VBN,98667v
50591,become,VBN,98667v
50592,TORN,VBN,98667v
50593,falling,VBG,98667v
50594,approved,VBN,98667v
50595,Seeing,VBG,98667v
50596,made,VBN,98667v
50597,happening,VBG,98667v
50598,happening,VBG,98667v
50599,shifted,VBN,98667v
50600,felt,VBN,98667v
50601,felt,VBN,98667v
50602,Losing,VBG,98667v
50603,would,MD,98667v
50604,hurt,VB,98667v
50605,destroy,VB,98667v
50606,trying,VBG,98667v
50607,trying,VBG,98667v
50608,monetize,VB,98667v
50609,make,VB,98667v
50610,could,MD,98667v
50611,undo,VB,98667v
50612,undo,VB,98667v
50613,Thank,VBP,98667v
50614,read,VBN,98667v
50615,read,VBN,98667v
50616,wondering,VBG,98667v
50617,wondering,VBG,98667v
50618,stood,VBN,98667v
50619,stood,VBN,98667v
50620,loose,VB,98667v
50621,talking,VBG,98667v
50622,handle,VB,98667v
50623,handle,VB,98667v
50624,can,MD,98667v
50625,prepare,VB,98667v
50626,prepare,VB,98667v
50627,get,VBP,98667v
50628,caught,VBN,98667v
50629,talk,VBP,98667v
50630,talk,VBP,98667v
50631,could,MD,98667v
50632,lose,VB,98667v
50633,lose,VB,98667v
50634,destroyed,VBN,98667v
50635,can,MD,98667v
50636,prepare,VB,98667v
50637,prepare,VB,98667v
50638,happens,VBZ,98667v
50639,happens,VBZ,98667v
50640,learned,VBD,987n48
50641,learned,VBD,987n48
50642,reflects,VBZ,987n48
50643,reflects,VBZ,987n48
50644,having,VBG,987n48
50645,having,VBG,987n48
50646,leaned,VBD,987n48
50647,leaned,VBD,987n48
50648,left,VBN,987n48
50649,steeped,VBN,987n48
50650,written,VBN,987n48
50651,written,VBN,987n48
50652,know,VBP,987n48
50653,know,VBP,987n48
50654,stand,VBP,987n48
50655,stand,VBP,987n48
50656,loose,VB,987n48
50657,would,MD,987n48
50658,thought,VBD,987n48
50659,thought,VBD,987n48
50660,including,VBG,987n48
50661,disconnecting,VBG,987n48
50662,disconnecting,VBG,987n48
50663,trying,VBG,987n48
50664,think,VB,987n48
50665,evolve,VB,987n48
50666,reflect,VB,987n48
50667,seen,VBN,987n48
50668,seen,VBN,987n48
50669,become,VBN,987n48
50670,become,VBN,987n48
50671,become,VBN,987n48
50672,TORN,VBN,987n48
50673,falling,VBG,987n48
50674,approved,VBN,987n48
50675,Seeing,VBG,987n48
50676,made,VBN,987n48
50677,happening,VBG,987n48
50678,happening,VBG,987n48
50679,shifted,VBN,987n48
50680,felt,VBN,987n48
50681,felt,VBN,987n48
50682,Losing,VBG,987n48
50683,would,MD,987n48
50684,hurt,VB,987n48
50685,destroy,VB,987n48
50686,trying,VBG,987n48
50687,trying,VBG,987n48
50688,monetize,VB,987n48
50689,make,VB,987n48
50690,could,MD,987n48
50691,undo,VB,987n48
50692,undo,VB,987n48
50693,Thank,VBP,987n48
50694,read,VBN,987n48
50695,read,VBN,987n48
50696,wondering,VBG,987n48
50697,wondering,VBG,987n48
50698,stood,VBN,987n48
50699,stood,VBN,987n48
50700,loose,VB,987n48
50701,talking,VBG,987n48
50702,handle,VB,987n48
50703,handle,VB,987n48
50704,can,MD,987n48
50705,prepare,VB,987n48
50706,prepare,VB,987n48
50707,get,VBP,987n48
50708,caught,VBN,987n48
50709,talk,VBP,987n48
50710,talk,VBP,987n48
50711,could,MD,987n48
50712,lose,VB,987n48
50713,lose,VB,987n48
50714,destroyed,VBN,987n48
50715,can,MD,987n48
50716,prepare,VB,987n48
50717,prepare,VB,987n48
50718,happens,VBZ,987n48
50719,happens,VBZ,987n48
50720,learned,VBD,988amz
50721,learned,VBD,988amz
50722,reflects,VBZ,988amz
50723,reflects,VBZ,988amz
50724,having,VBG,988amz
50725,having,VBG,988amz
50726,leaned,VBD,988amz
50727,leaned,VBD,988amz
50728,left,VBN,988amz
50729,steeped,VBN,988amz
50730,written,VBN,988amz
50731,written,VBN,988amz
50732,know,VBP,988amz
50733,know,VBP,988amz
50734,stand,VBP,988amz
50735,stand,VBP,988amz
50736,loose,VB,988amz
50737,would,MD,988amz
50738,thought,VBD,988amz
50739,thought,VBD,988amz
50740,including,VBG,988amz
50741,disconnecting,VBG,988amz
50742,disconnecting,VBG,988amz
50743,trying,VBG,988amz
50744,think,VB,988amz
50745,evolve,VB,988amz
50746,reflect,VB,988amz
50747,seen,VBN,988amz
50748,seen,VBN,988amz
50749,become,VBN,988amz
50750,become,VBN,988amz
50751,become,VBN,988amz
50752,TORN,VBN,988amz
50753,falling,VBG,988amz
50754,approved,VBN,988amz
50755,Seeing,VBG,988amz
50756,made,VBN,988amz
50757,happening,VBG,988amz
50758,happening,VBG,988amz
50759,shifted,VBN,988amz
50760,felt,VBN,988amz
50761,felt,VBN,988amz
50762,Losing,VBG,988amz
50763,would,MD,988amz
50764,hurt,VB,988amz
50765,destroy,VB,988amz
50766,trying,VBG,988amz
50767,trying,VBG,988amz
50768,monetize,VB,988amz
50769,make,VB,988amz
50770,could,MD,988amz
50771,undo,VB,988amz
50772,undo,VB,988amz
50773,Thank,VBP,988amz
50774,read,VBN,988amz
50775,read,VBN,988amz
50776,wondering,VBG,988amz
50777,wondering,VBG,988amz
50778,stood,VBN,988amz
50779,stood,VBN,988amz
50780,loose,VB,988amz
50781,talking,VBG,988amz
50782,handle,VB,988amz
50783,handle,VB,988amz
50784,can,MD,988amz
50785,prepare,VB,988amz
50786,prepare,VB,988amz
50787,get,VBP,988amz
50788,caught,VBN,988amz
50789,talk,VBP,988amz
50790,talk,VBP,988amz
50791,could,MD,988amz
50792,lose,VB,988amz
50793,lose,VB,988amz
50794,destroyed,VBN,988amz
50795,can,MD,988amz
50796,prepare,VB,988amz
50797,prepare,VB,988amz
50798,happens,VBZ,988amz
50799,happens,VBZ,988amz
50800,learned,VBD,98oien
50801,learned,VBD,98oien
50802,reflects,VBZ,98oien
50803,reflects,VBZ,98oien
50804,having,VBG,98oien
50805,having,VBG,98oien
50806,leaned,VBD,98oien
50807,leaned,VBD,98oien
50808,left,VBN,98oien
50809,steeped,VBN,98oien
50810,written,VBN,98oien
50811,written,VBN,98oien
50812,know,VBP,98oien
50813,know,VBP,98oien
50814,stand,VBP,98oien
50815,stand,VBP,98oien
50816,loose,VB,98oien
50817,would,MD,98oien
50818,thought,VBD,98oien
50819,thought,VBD,98oien
50820,including,VBG,98oien
50821,disconnecting,VBG,98oien
50822,disconnecting,VBG,98oien
50823,trying,VBG,98oien
50824,think,VB,98oien
50825,evolve,VB,98oien
50826,reflect,VB,98oien
50827,seen,VBN,98oien
50828,seen,VBN,98oien
50829,become,VBN,98oien
50830,become,VBN,98oien
50831,become,VBN,98oien
50832,TORN,VBN,98oien
50833,falling,VBG,98oien
50834,approved,VBN,98oien
50835,Seeing,VBG,98oien
50836,made,VBN,98oien
50837,happening,VBG,98oien
50838,happening,VBG,98oien
50839,shifted,VBN,98oien
50840,felt,VBN,98oien
50841,felt,VBN,98oien
50842,Losing,VBG,98oien
50843,would,MD,98oien
50844,hurt,VB,98oien
50845,destroy,VB,98oien
50846,trying,VBG,98oien
50847,trying,VBG,98oien
50848,monetize,VB,98oien
50849,make,VB,98oien
50850,could,MD,98oien
50851,undo,VB,98oien
50852,undo,VB,98oien
50853,Thank,VBP,98oien
50854,read,VBN,98oien
50855,read,VBN,98oien
50856,wondering,VBG,98oien
50857,wondering,VBG,98oien
50858,stood,VBN,98oien
50859,stood,VBN,98oien
50860,loose,VB,98oien
50861,talking,VBG,98oien
50862,handle,VB,98oien
50863,handle,VB,98oien
50864,can,MD,98oien
50865,prepare,VB,98oien
50866,prepare,VB,98oien
50867,get,VBP,98oien
50868,caught,VBN,98oien
50869,talk,VBP,98oien
50870,talk,VBP,98oien
50871,could,MD,98oien
50872,lose,VB,98oien
50873,lose,VB,98oien
50874,destroyed,VBN,98oien
50875,can,MD,98oien
50876,prepare,VB,98oien
50877,prepare,VB,98oien
50878,happens,VBZ,98oien
50879,happens,VBZ,98oien
50880,learned,VBD,98okjm
50881,learned,VBD,98okjm
50882,reflects,VBZ,98okjm
50883,reflects,VBZ,98okjm
50884,having,VBG,98okjm
50885,having,VBG,98okjm
50886,leaned,VBD,98okjm
50887,leaned,VBD,98okjm
50888,left,VBN,98okjm
50889,steeped,VBN,98okjm
50890,written,VBN,98okjm
50891,written,VBN,98okjm
50892,know,VBP,98okjm
50893,know,VBP,98okjm
50894,stand,VBP,98okjm
50895,stand,VBP,98okjm
50896,loose,VB,98okjm
50897,would,MD,98okjm
50898,thought,VBD,98okjm
50899,thought,VBD,98okjm
50900,including,VBG,98okjm
50901,disconnecting,VBG,98okjm
50902,disconnecting,VBG,98okjm
50903,trying,VBG,98okjm
50904,think,VB,98okjm
50905,evolve,VB,98okjm
50906,reflect,VB,98okjm
50907,seen,VBN,98okjm
50908,seen,VBN,98okjm
50909,become,VBN,98okjm
50910,become,VBN,98okjm
50911,become,VBN,98okjm
50912,TORN,VBN,98okjm
50913,falling,VBG,98okjm
50914,approved,VBN,98okjm
50915,Seeing,VBG,98okjm
50916,made,VBN,98okjm
50917,happening,VBG,98okjm
50918,happening,VBG,98okjm
50919,shifted,VBN,98okjm
50920,felt,VBN,98okjm
50921,felt,VBN,98okjm
50922,Losing,VBG,98okjm
50923,would,MD,98okjm
50924,hurt,VB,98okjm
50925,destroy,VB,98okjm
50926,trying,VBG,98okjm
50927,trying,VBG,98okjm
50928,monetize,VB,98okjm
50929,make,VB,98okjm
50930,could,MD,98okjm
50931,undo,VB,98okjm
50932,undo,VB,98okjm
50933,Thank,VBP,98okjm
50934,read,VBN,98okjm
50935,read,VBN,98okjm
50936,wondering,VBG,98okjm
50937,wondering,VBG,98okjm
50938,stood,VBN,98okjm
50939,stood,VBN,98okjm
50940,loose,VB,98okjm
50941,talking,VBG,98okjm
50942,handle,VB,98okjm
50943,handle,VB,98okjm
50944,can,MD,98okjm
50945,prepare,VB,98okjm
50946,prepare,VB,98okjm
50947,get,VBP,98okjm
50948,caught,VBN,98okjm
50949,talk,VBP,98okjm
50950,talk,VBP,98okjm
50951,could,MD,98okjm
50952,lose,VB,98okjm
50953,lose,VB,98okjm
50954,destroyed,VBN,98okjm
50955,can,MD,98okjm
50956,prepare,VB,98okjm
50957,prepare,VB,98okjm
50958,happens,VBZ,98okjm
50959,happens,VBZ,98okjm
50960,learned,VBD,98pbsz
50961,learned,VBD,98pbsz
50962,reflects,VBZ,98pbsz
50963,reflects,VBZ,98pbsz
50964,having,VBG,98pbsz
50965,having,VBG,98pbsz
50966,leaned,VBD,98pbsz
50967,leaned,VBD,98pbsz
50968,left,VBN,98pbsz
50969,steeped,VBN,98pbsz
50970,written,VBN,98pbsz
50971,written,VBN,98pbsz
50972,know,VBP,98pbsz
50973,know,VBP,98pbsz
50974,stand,VBP,98pbsz
50975,stand,VBP,98pbsz
50976,loose,VB,98pbsz
50977,would,MD,98pbsz
50978,thought,VBD,98pbsz
50979,thought,VBD,98pbsz
50980,including,VBG,98pbsz
50981,disconnecting,VBG,98pbsz
50982,disconnecting,VBG,98pbsz
50983,trying,VBG,98pbsz
50984,think,VB,98pbsz
50985,evolve,VB,98pbsz
50986,reflect,VB,98pbsz
50987,seen,VBN,98pbsz
50988,seen,VBN,98pbsz
50989,become,VBN,98pbsz
50990,become,VBN,98pbsz
50991,become,VBN,98pbsz
50992,TORN,VBN,98pbsz
50993,falling,VBG,98pbsz
50994,approved,VBN,98pbsz
50995,Seeing,VBG,98pbsz
50996,made,VBN,98pbsz
50997,happening,VBG,98pbsz
50998,happening,VBG,98pbsz
50999,shifted,VBN,98pbsz
51000,felt,VBN,98pbsz
51001,felt,VBN,98pbsz
51002,Losing,VBG,98pbsz
51003,would,MD,98pbsz
51004,hurt,VB,98pbsz
51005,destroy,VB,98pbsz
51006,trying,VBG,98pbsz
51007,trying,VBG,98pbsz
51008,monetize,VB,98pbsz
51009,make,VB,98pbsz
51010,could,MD,98pbsz
51011,undo,VB,98pbsz
51012,undo,VB,98pbsz
51013,Thank,VBP,98pbsz
51014,read,VBN,98pbsz
51015,read,VBN,98pbsz
51016,wondering,VBG,98pbsz
51017,wondering,VBG,98pbsz
51018,stood,VBN,98pbsz
51019,stood,VBN,98pbsz
51020,loose,VB,98pbsz
51021,talking,VBG,98pbsz
51022,handle,VB,98pbsz
51023,handle,VB,98pbsz
51024,can,MD,98pbsz
51025,prepare,VB,98pbsz
51026,prepare,VB,98pbsz
51027,get,VBP,98pbsz
51028,caught,VBN,98pbsz
51029,talk,VBP,98pbsz
51030,talk,VBP,98pbsz
51031,could,MD,98pbsz
51032,lose,VB,98pbsz
51033,lose,VB,98pbsz
51034,destroyed,VBN,98pbsz
51035,can,MD,98pbsz
51036,prepare,VB,98pbsz
51037,prepare,VB,98pbsz
51038,happens,VBZ,98pbsz
51039,happens,VBZ,98pbsz
51040,learned,VBD,98v7t2
51041,learned,VBD,98v7t2
51042,reflects,VBZ,98v7t2
51043,reflects,VBZ,98v7t2
51044,having,VBG,98v7t2
51045,having,VBG,98v7t2
51046,leaned,VBD,98v7t2
51047,leaned,VBD,98v7t2
51048,left,VBN,98v7t2
51049,steeped,VBN,98v7t2
51050,written,VBN,98v7t2
51051,written,VBN,98v7t2
51052,know,VBP,98v7t2
51053,know,VBP,98v7t2
51054,stand,VBP,98v7t2
51055,stand,VBP,98v7t2
51056,loose,VB,98v7t2
51057,would,MD,98v7t2
51058,thought,VBD,98v7t2
51059,thought,VBD,98v7t2
51060,including,VBG,98v7t2
51061,disconnecting,VBG,98v7t2
51062,disconnecting,VBG,98v7t2
51063,trying,VBG,98v7t2
51064,think,VB,98v7t2
51065,evolve,VB,98v7t2
51066,reflect,VB,98v7t2
51067,seen,VBN,98v7t2
51068,seen,VBN,98v7t2
51069,become,VBN,98v7t2
51070,become,VBN,98v7t2
51071,become,VBN,98v7t2
51072,TORN,VBN,98v7t2
51073,falling,VBG,98v7t2
51074,approved,VBN,98v7t2
51075,Seeing,VBG,98v7t2
51076,made,VBN,98v7t2
51077,happening,VBG,98v7t2
51078,happening,VBG,98v7t2
51079,shifted,VBN,98v7t2
51080,felt,VBN,98v7t2
51081,felt,VBN,98v7t2
51082,Losing,VBG,98v7t2
51083,would,MD,98v7t2
51084,hurt,VB,98v7t2
51085,destroy,VB,98v7t2
51086,trying,VBG,98v7t2
51087,trying,VBG,98v7t2
51088,monetize,VB,98v7t2
51089,make,VB,98v7t2
51090,could,MD,98v7t2
51091,undo,VB,98v7t2
51092,undo,VB,98v7t2
51093,Thank,VBP,98v7t2
51094,read,VBN,98v7t2
51095,read,VBN,98v7t2
51096,wondering,VBG,98v7t2
51097,wondering,VBG,98v7t2
51098,stood,VBN,98v7t2
51099,stood,VBN,98v7t2
51100,loose,VB,98v7t2
51101,talking,VBG,98v7t2
51102,handle,VB,98v7t2
51103,handle,VB,98v7t2
51104,can,MD,98v7t2
51105,prepare,VB,98v7t2
51106,prepare,VB,98v7t2
51107,get,VBP,98v7t2
51108,caught,VBN,98v7t2
51109,talk,VBP,98v7t2
51110,talk,VBP,98v7t2
51111,could,MD,98v7t2
51112,lose,VB,98v7t2
51113,lose,VB,98v7t2
51114,destroyed,VBN,98v7t2
51115,can,MD,98v7t2
51116,prepare,VB,98v7t2
51117,prepare,VB,98v7t2
51118,happens,VBZ,98v7t2
51119,happens,VBZ,98v7t2
51120,learned,VBD,9998z9
51121,learned,VBD,9998z9
51122,reflects,VBZ,9998z9
51123,reflects,VBZ,9998z9
51124,having,VBG,9998z9
51125,having,VBG,9998z9
51126,leaned,VBD,9998z9
51127,leaned,VBD,9998z9
51128,left,VBN,9998z9
51129,steeped,VBN,9998z9
51130,written,VBN,9998z9
51131,written,VBN,9998z9
51132,know,VBP,9998z9
51133,know,VBP,9998z9
51134,stand,VBP,9998z9
51135,stand,VBP,9998z9
51136,loose,VB,9998z9
51137,would,MD,9998z9
51138,thought,VBD,9998z9
51139,thought,VBD,9998z9
51140,including,VBG,9998z9
51141,disconnecting,VBG,9998z9
51142,disconnecting,VBG,9998z9
51143,trying,VBG,9998z9
51144,think,VB,9998z9
51145,evolve,VB,9998z9
51146,reflect,VB,9998z9
51147,seen,VBN,9998z9
51148,seen,VBN,9998z9
51149,become,VBN,9998z9
51150,become,VBN,9998z9
51151,become,VBN,9998z9
51152,TORN,VBN,9998z9
51153,falling,VBG,9998z9
51154,approved,VBN,9998z9
51155,Seeing,VBG,9998z9
51156,made,VBN,9998z9
51157,happening,VBG,9998z9
51158,happening,VBG,9998z9
51159,shifted,VBN,9998z9
51160,felt,VBN,9998z9
51161,felt,VBN,9998z9
51162,Losing,VBG,9998z9
51163,would,MD,9998z9
51164,hurt,VB,9998z9
51165,destroy,VB,9998z9
51166,trying,VBG,9998z9
51167,trying,VBG,9998z9
51168,monetize,VB,9998z9
51169,make,VB,9998z9
51170,could,MD,9998z9
51171,undo,VB,9998z9
51172,undo,VB,9998z9
51173,Thank,VBP,9998z9
51174,read,VBN,9998z9
51175,read,VBN,9998z9
51176,wondering,VBG,9998z9
51177,wondering,VBG,9998z9
51178,stood,VBN,9998z9
51179,stood,VBN,9998z9
51180,loose,VB,9998z9
51181,talking,VBG,9998z9
51182,handle,VB,9998z9
51183,handle,VB,9998z9
51184,can,MD,9998z9
51185,prepare,VB,9998z9
51186,prepare,VB,9998z9
51187,get,VBP,9998z9
51188,caught,VBN,9998z9
51189,talk,VBP,9998z9
51190,talk,VBP,9998z9
51191,could,MD,9998z9
51192,lose,VB,9998z9
51193,lose,VB,9998z9
51194,destroyed,VBN,9998z9
51195,can,MD,9998z9
51196,prepare,VB,9998z9
51197,prepare,VB,9998z9
51198,happens,VBZ,9998z9
51199,happens,VBZ,9998z9
51200,learned,VBD,99r8wk
51201,learned,VBD,99r8wk
51202,reflects,VBZ,99r8wk
51203,reflects,VBZ,99r8wk
51204,having,VBG,99r8wk
51205,having,VBG,99r8wk
51206,leaned,VBD,99r8wk
51207,leaned,VBD,99r8wk
51208,left,VBN,99r8wk
51209,steeped,VBN,99r8wk
51210,written,VBN,99r8wk
51211,written,VBN,99r8wk
51212,know,VBP,99r8wk
51213,know,VBP,99r8wk
51214,stand,VBP,99r8wk
51215,stand,VBP,99r8wk
51216,loose,VB,99r8wk
51217,would,MD,99r8wk
51218,thought,VBD,99r8wk
51219,thought,VBD,99r8wk
51220,including,VBG,99r8wk
51221,disconnecting,VBG,99r8wk
51222,disconnecting,VBG,99r8wk
51223,trying,VBG,99r8wk
51224,think,VB,99r8wk
51225,evolve,VB,99r8wk
51226,reflect,VB,99r8wk
51227,seen,VBN,99r8wk
51228,seen,VBN,99r8wk
51229,become,VBN,99r8wk
51230,become,VBN,99r8wk
51231,become,VBN,99r8wk
51232,TORN,VBN,99r8wk
51233,falling,VBG,99r8wk
51234,approved,VBN,99r8wk
51235,Seeing,VBG,99r8wk
51236,made,VBN,99r8wk
51237,happening,VBG,99r8wk
51238,happening,VBG,99r8wk
51239,shifted,VBN,99r8wk
51240,felt,VBN,99r8wk
51241,felt,VBN,99r8wk
51242,Losing,VBG,99r8wk
51243,would,MD,99r8wk
51244,hurt,VB,99r8wk
51245,destroy,VB,99r8wk
51246,trying,VBG,99r8wk
51247,trying,VBG,99r8wk
51248,monetize,VB,99r8wk
51249,make,VB,99r8wk
51250,could,MD,99r8wk
51251,undo,VB,99r8wk
51252,undo,VB,99r8wk
51253,Thank,VBP,99r8wk
51254,read,VBN,99r8wk
51255,read,VBN,99r8wk
51256,wondering,VBG,99r8wk
51257,wondering,VBG,99r8wk
51258,stood,VBN,99r8wk
51259,stood,VBN,99r8wk
51260,loose,VB,99r8wk
51261,talking,VBG,99r8wk
51262,handle,VB,99r8wk
51263,handle,VB,99r8wk
51264,can,MD,99r8wk
51265,prepare,VB,99r8wk
51266,prepare,VB,99r8wk
51267,get,VBP,99r8wk
51268,caught,VBN,99r8wk
51269,talk,VBP,99r8wk
51270,talk,VBP,99r8wk
51271,could,MD,99r8wk
51272,lose,VB,99r8wk
51273,lose,VB,99r8wk
51274,destroyed,VBN,99r8wk
51275,can,MD,99r8wk
51276,prepare,VB,99r8wk
51277,prepare,VB,99r8wk
51278,happens,VBZ,99r8wk
51279,happens,VBZ,99r8wk
51280,learned,VBD,99xcpi
51281,learned,VBD,99xcpi
51282,reflects,VBZ,99xcpi
51283,reflects,VBZ,99xcpi
51284,having,VBG,99xcpi
51285,having,VBG,99xcpi
51286,leaned,VBD,99xcpi
51287,leaned,VBD,99xcpi
51288,left,VBN,99xcpi
51289,steeped,VBN,99xcpi
51290,written,VBN,99xcpi
51291,written,VBN,99xcpi
51292,know,VBP,99xcpi
51293,know,VBP,99xcpi
51294,stand,VBP,99xcpi
51295,stand,VBP,99xcpi
51296,loose,VB,99xcpi
51297,would,MD,99xcpi
51298,thought,VBD,99xcpi
51299,thought,VBD,99xcpi
51300,including,VBG,99xcpi
51301,disconnecting,VBG,99xcpi
51302,disconnecting,VBG,99xcpi
51303,trying,VBG,99xcpi
51304,think,VB,99xcpi
51305,evolve,VB,99xcpi
51306,reflect,VB,99xcpi
51307,seen,VBN,99xcpi
51308,seen,VBN,99xcpi
51309,become,VBN,99xcpi
51310,become,VBN,99xcpi
51311,become,VBN,99xcpi
51312,TORN,VBN,99xcpi
51313,falling,VBG,99xcpi
51314,approved,VBN,99xcpi
51315,Seeing,VBG,99xcpi
51316,made,VBN,99xcpi
51317,happening,VBG,99xcpi
51318,happening,VBG,99xcpi
51319,shifted,VBN,99xcpi
51320,felt,VBN,99xcpi
51321,felt,VBN,99xcpi
51322,Losing,VBG,99xcpi
51323,would,MD,99xcpi
51324,hurt,VB,99xcpi
51325,destroy,VB,99xcpi
51326,trying,VBG,99xcpi
51327,trying,VBG,99xcpi
51328,monetize,VB,99xcpi
51329,make,VB,99xcpi
51330,could,MD,99xcpi
51331,undo,VB,99xcpi
51332,undo,VB,99xcpi
51333,Thank,VBP,99xcpi
51334,read,VBN,99xcpi
51335,read,VBN,99xcpi
51336,wondering,VBG,99xcpi
51337,wondering,VBG,99xcpi
51338,stood,VBN,99xcpi
51339,stood,VBN,99xcpi
51340,loose,VB,99xcpi
51341,talking,VBG,99xcpi
51342,handle,VB,99xcpi
51343,handle,VB,99xcpi
51344,can,MD,99xcpi
51345,prepare,VB,99xcpi
51346,prepare,VB,99xcpi
51347,get,VBP,99xcpi
51348,caught,VBN,99xcpi
51349,talk,VBP,99xcpi
51350,talk,VBP,99xcpi
51351,could,MD,99xcpi
51352,lose,VB,99xcpi
51353,lose,VB,99xcpi
51354,destroyed,VBN,99xcpi
51355,can,MD,99xcpi
51356,prepare,VB,99xcpi
51357,prepare,VB,99xcpi
51358,happens,VBZ,99xcpi
51359,happens,VBZ,99xcpi
51360,learned,VBD,99yvun
51361,learned,VBD,99yvun
51362,reflects,VBZ,99yvun
51363,reflects,VBZ,99yvun
51364,having,VBG,99yvun
51365,having,VBG,99yvun
51366,leaned,VBD,99yvun
51367,leaned,VBD,99yvun
51368,left,VBN,99yvun
51369,steeped,VBN,99yvun
51370,written,VBN,99yvun
51371,written,VBN,99yvun
51372,know,VBP,99yvun
51373,know,VBP,99yvun
51374,stand,VBP,99yvun
51375,stand,VBP,99yvun
51376,loose,VB,99yvun
51377,would,MD,99yvun
51378,thought,VBD,99yvun
51379,thought,VBD,99yvun
51380,including,VBG,99yvun
51381,disconnecting,VBG,99yvun
51382,disconnecting,VBG,99yvun
51383,trying,VBG,99yvun
51384,think,VB,99yvun
51385,evolve,VB,99yvun
51386,reflect,VB,99yvun
51387,seen,VBN,99yvun
51388,seen,VBN,99yvun
51389,become,VBN,99yvun
51390,become,VBN,99yvun
51391,become,VBN,99yvun
51392,TORN,VBN,99yvun
51393,falling,VBG,99yvun
51394,approved,VBN,99yvun
51395,Seeing,VBG,99yvun
51396,made,VBN,99yvun
51397,happening,VBG,99yvun
51398,happening,VBG,99yvun
51399,shifted,VBN,99yvun
51400,felt,VBN,99yvun
51401,felt,VBN,99yvun
51402,Losing,VBG,99yvun
51403,would,MD,99yvun
51404,hurt,VB,99yvun
51405,destroy,VB,99yvun
51406,trying,VBG,99yvun
51407,trying,VBG,99yvun
51408,monetize,VB,99yvun
51409,make,VB,99yvun
51410,could,MD,99yvun
51411,undo,VB,99yvun
51412,undo,VB,99yvun
51413,Thank,VBP,99yvun
51414,read,VBN,99yvun
51415,read,VBN,99yvun
51416,wondering,VBG,99yvun
51417,wondering,VBG,99yvun
51418,stood,VBN,99yvun
51419,stood,VBN,99yvun
51420,loose,VB,99yvun
51421,talking,VBG,99yvun
51422,handle,VB,99yvun
51423,handle,VB,99yvun
51424,can,MD,99yvun
51425,prepare,VB,99yvun
51426,prepare,VB,99yvun
51427,get,VBP,99yvun
51428,caught,VBN,99yvun
51429,talk,VBP,99yvun
51430,talk,VBP,99yvun
51431,could,MD,99yvun
51432,lose,VB,99yvun
51433,lose,VB,99yvun
51434,destroyed,VBN,99yvun
51435,can,MD,99yvun
51436,prepare,VB,99yvun
51437,prepare,VB,99yvun
51438,happens,VBZ,99yvun
51439,happens,VBZ,99yvun
51440,learned,VBD,9a7j9u
51441,learned,VBD,9a7j9u
51442,reflects,VBZ,9a7j9u
51443,reflects,VBZ,9a7j9u
51444,having,VBG,9a7j9u
51445,having,VBG,9a7j9u
51446,leaned,VBD,9a7j9u
51447,leaned,VBD,9a7j9u
51448,left,VBN,9a7j9u
51449,steeped,VBN,9a7j9u
51450,written,VBN,9a7j9u
51451,written,VBN,9a7j9u
51452,know,VBP,9a7j9u
51453,know,VBP,9a7j9u
51454,stand,VBP,9a7j9u
51455,stand,VBP,9a7j9u
51456,loose,VB,9a7j9u
51457,would,MD,9a7j9u
51458,thought,VBD,9a7j9u
51459,thought,VBD,9a7j9u
51460,including,VBG,9a7j9u
51461,disconnecting,VBG,9a7j9u
51462,disconnecting,VBG,9a7j9u
51463,trying,VBG,9a7j9u
51464,think,VB,9a7j9u
51465,evolve,VB,9a7j9u
51466,reflect,VB,9a7j9u
51467,seen,VBN,9a7j9u
51468,seen,VBN,9a7j9u
51469,become,VBN,9a7j9u
51470,become,VBN,9a7j9u
51471,become,VBN,9a7j9u
51472,TORN,VBN,9a7j9u
51473,falling,VBG,9a7j9u
51474,approved,VBN,9a7j9u
51475,Seeing,VBG,9a7j9u
51476,made,VBN,9a7j9u
51477,happening,VBG,9a7j9u
51478,happening,VBG,9a7j9u
51479,shifted,VBN,9a7j9u
51480,felt,VBN,9a7j9u
51481,felt,VBN,9a7j9u
51482,Losing,VBG,9a7j9u
51483,would,MD,9a7j9u
51484,hurt,VB,9a7j9u
51485,destroy,VB,9a7j9u
51486,trying,VBG,9a7j9u
51487,trying,VBG,9a7j9u
51488,monetize,VB,9a7j9u
51489,make,VB,9a7j9u
51490,could,MD,9a7j9u
51491,undo,VB,9a7j9u
51492,undo,VB,9a7j9u
